id,Key_phrases,ID,type
a1e294b2df7b31a70860b7a877c2512b,"wrong info",135,"Key_phrases"
693ef813a3ec75d4e7da0cd29279f537,"printer",135,"Key_phrases"
7e4acdce9e01e221c1eac8972d8cb2db,"buy",135,"Key_phrases"
b97f4663cdc3b6835d3fd03b76d08c83,"ENVY",135,"Key_phrases"
a368adb791aa50eb55a6f235c62a6fe3,"difficult to access",135,"Key_phrases"
62fa5d968e42480a8a5e340e75fcd8a5,"give wrong",135,"Key_phrases"
660d60e8ed273f66a0965798d479a61e,"brand next time",135,"Key_phrases"
01b2c208b6614f61503eaaa867a727ab,"Recently",135,"Key_phrases"
d25d6ae1a9b7897bfef219fa335129fc,"complicated",135,"Key_phrases"
a9d91cf8e101ce52c9524f7c5211eebd,"support",135,"Key_phrases"
c4fbf48b9666e626dc9a6b9cfcba53a8,"minimal",135,"Key_phrases"
89d28a1bf8cd87bcab6385abe8a13121,"ultra",135,"Key_phrases"
be4cded225bbcaf437bc6a4a56f210b9,"info",135,"Key_phrases"
97caff8359938d43e1d3031ecdf8aa5e,"printer cartridge model",136,"Key_phrases"
219aa689e017ca67444e5e18a3e2ad32,"spending extra money",136,"Key_phrases"
a0d8d563499a95f19dab4a09822a60d8,"HPSupport",136,"Key_phrases"
21615f8a0733128660e464ea1efb4068,"cartridge model",136,"Key_phrases"
458ee196124a79b99cf729238f7bdb09,"spending extra",136,"Key_phrases"
b9efa86ba0f50f4e81e1e91b1c7254a9,"extra money",136,"Key_phrases"
a989f9f2a5b41e09c5e66cc8bc8d8265,"money and making",136,"Key_phrases"
f1a8470a97b71b36cccead7a88f9e0ed,"making an uneconomical",136,"Key_phrases"
7289c495a566fd16e3f800940ad61a0d,"uneconomical decision",136,"Key_phrases"
c46d789fb1b81c90ef351bfab5072e4b,"decision to spite",136,"Key_phrases"
488b2c2627c83ebfd09b454aeed5537c,"spite your printer",136,"Key_phrases"
b406d236681444752ced350825175f16,"printer cartridge",136,"Key_phrases"
af65203d2b891a191c2aa3c3640048e1,"model",136,"Key_phrases"
773d3db715a9fac2a69735ea8c7462f5,"spending",136,"Key_phrases"
6d445bbe9d1f808d6cc1cc7cba322250,"extra",136,"Key_phrases"
1e7583fb2c98117c71f729cdfaa891d8,"money",136,"Key_phrases"
5591909eebc37a6b1b05e3cc79920085,"making",136,"Key_phrases"
7113059f6b563381635b8c3108c1993d,"uneconomical",136,"Key_phrases"
82c2d4db39798e0042f38749444835de,"decision",136,"Key_phrases"
b356bea5eec91c6f409ab67cdea236d5,"spite",136,"Key_phrases"
60c7a8363da47b69e7fec894479fe6fa,"Remanufactured Ink Cartridge",137,"Key_phrases"
51b8228d83851c56f406ba0f6349ff78,"Printer WHIGMUM",137,"Key_phrases"
172196779476eaf34d77b8aee0e6a96b,"Remanufactured Ink",137,"Key_phrases"
b328a8f9a1da77591e900b656c5f56a1,"Ink Cartridge",137,"Key_phrases"
0214a240183fadf13c26eb57edb2c5cc,"HUHIKAB",137,"Key_phrases"
bff6f019358916092af4aa43d20aa1b8,"Officejet",137,"Key_phrases"
49fc18f2fc29c470b0f879c0f4430dc4,"Remanufactured",137,"Key_phrases"
bcb28ce40d826cfccdb9736df26c5d6b,"ENVY",137,"Key_phrases"
32625acbd53b2aebbddd02c40ea8b630,"Printer",137,"Key_phrases"
36361b0a0515b1462ac9e91cb7c57c7f,"WHIGMUM",137,"Key_phrases"
0b20627bf4cb661a24dd254cd3a844a1,"Ink",137,"Key_phrases"
4cf279121de40bb00e45e37b41efb156,"Cartridge",137,"Key_phrases"
2fca6b3c41189ea6c4fc829661714754,"printer paper costs",138,"Key_phrases"
f76b364357e58a4b4ddefea7e2d73d67,"paper costs",138,"Key_phrases"
2da25851cd268b420bcf762bfa098c56,"printer paper",138,"Key_phrases"
623e0c185caf8b87938764e7070b49ac,"fast two-sided printing",138,"Key_phrases"
521cdf130867d3e63364229245841e14,"costs",138,"Key_phrases"
40e302887a200727811352bffb652593,"two-sided printing",138,"Key_phrases"
66bf8bb873e18e444b3554f76c2e5115,"printer",138,"Key_phrases"
d8cf4841a848e51ae34a54aef3689e19,"paper",138,"Key_phrases"
1191e7ff32189af4ab9ef2a40f10377f,"save",138,"Key_phrases"
c022abc1bb51f5975b520dbd01cadebf,"fast two-sided",138,"Key_phrases"
f2bbe8d43fbb3f9557d7940951f4aa08,"printing",138,"Key_phrases"
2e4e23a9ae16d8ec0e3d3d93b0aaac13,"Reply",138,"Key_phrases"
407b723604c172e15b541e531b915d67,"schedule an appointment",138,"Key_phrases"
1f0afc59df10c2f4e712c35a5c10eba7,"fast",138,"Key_phrases"
78ec20710624e3a19f6924804327e4c8,"two-sided",138,"Key_phrases"
a34785df7ca8da69ed897c12c1610248,"schedule",138,"Key_phrases"
02172c2cb0d6a215b7cb4adb279d6f8c,"appointment",138,"Key_phrases"
952337e743ddd9b6403be21cca4aaaec,"experts",138,"Key_phrases"
c9dc0bef7399b5c4b0c1898c7c4b97fb,"Managing printers",139,"Key_phrases"
e3804960714c6593bb8035373c052f25,"hybrid workforce",139,"Key_phrases"
a134cf88584604de0340fbc46e2de54f,"herding cats",139,"Key_phrases"
14ab3e3768a56a695095f127e23e5fd3,"Managing",139,"Key_phrases"
04163214c8d585598ceeff37abc06615,"distributed",139,"Key_phrases"
522248b9b1067ad60d3848247a022044,"hybrid",139,"Key_phrases"
11f725fb94e3a5feff4bfb10b22f1ca1,"cats",139,"Key_phrases"
0417b63c9c047bf7adf145843bf16ed9,"printers",139,"Key_phrases"
1e83fb471eca86f618ee6ea7f2cfd26e,"workforce",139,"Key_phrases"
82621a739a91485c4b544271911ebcef,"herding",139,"Key_phrases"
1c6ece7953be06f20419d79a5a9b8fb7,"Watch this video",139,"Key_phrases"
ab822023ef589501c03ddc02b1b59cf1,"remotely manage",139,"Key_phrases"
e019e905572c0e877eef6ffc46ee8e1e,"security capabilities",139,"Key_phrases"
491fa53289b9bc17a54594da9abf82a6,"Watch",139,"Key_phrases"
4a67938a09c899638ec98df02aadf26f,"manage",139,"Key_phrases"
6af2ba7583208c39aec4aafd7540c332,"capabilities",139,"Key_phrases"
78411b458c365d98949f6efea7ac41ce,"video",139,"Key_phrases"
29533ae13e3f51afa0222b5ed87f946a,"showing",139,"Key_phrases"
eab262edb33cc654a98f497b8c654d07,"FutureSmart",139,"Key_phrases"
1da220923f6766bb3d33cd03e45e7138,"remotely",139,"Key_phrases"
190254d26d2c5af123d7f483a93224af,"rtenews",140,"Key_phrases"
512940f68fc3fe36b8e1c4f1ba8d30b9,"Replying",140,"Key_phrases"
5c7f6a33db017562e201a866aa4da78c,"Months Free Ink",141,"Key_phrases"
1107619a7da99c7e928776e033413786,"Wireless Color",141,"Key_phrases"
a0aaee4fd2de998c6bf7f74d5f659b58,"Months Free",141,"Key_phrases"
cc5e80528db99a2103e07aaccbd50f39,"Free Ink",141,"Key_phrases"
a2bd4257bd5196c2c9b5c53bbb53d6ca,"reg",141,"Key_phrases"
b58e5a2e51857a7038cde58e66e7cd8a,"Color",141,"Key_phrases"
ecf8acc561e5514a91b88d9c46f37120,"Printer",141,"Key_phrases"
ff2430b71461231e0361ba587380335a,"Months",141,"Key_phrases"
50b12d98d87332d06c58de7ea1d0825a,"Wireless",141,"Key_phrases"
d20de9899c33b07d5877a512486dcc49,"Free",141,"Key_phrases"
d080f745095def8f2df786c5f3456dee,"Ink",141,"Key_phrases"
6c780c1a027894d1dee0b3deecaea76d,"Replying",142,"Key_phrases"
95c957d89c030961dc36cc65e67ec185,"Behold",143,"Key_phrases"
781199f47c56befe5a3b780957b19f54,"Slashdot",143,"Key_phrases"
f34b747d69bd62d69db31d4765b63d74,"Monopoly",143,"Key_phrases"
92f8c78d1a362c09807b7db00cd89b4e,"WritersStrike Save Hollywood",143,"Key_phrases"
58bb5c4ae462a47977f8488624456c52,"Save Hollywood",143,"Key_phrases"
b8f21d65f9dd645efff2e415bb295ae6,"Hey",143,"Key_phrases"
435c9c32e19bc0fba62262a37fd517ff,"WritersStrike Save",143,"Key_phrases"
fedc1bd904539f67ffe2e1360379c7ad,"Lost",143,"Key_phrases"
b546db9b33de9aee14c1d417786fd6e2,"Save",143,"Key_phrases"
30f82bbe9ff8423e002e1983e5975c21,"Hollywood",143,"Key_phrases"
c9564366562a7df7cfc7ec105c5271f6,"book",143,"Key_phrases"
6aa8ae80c88b50826eff301727166697,"ink",143,"Key_phrases"
c6e76f97b570af8af91feea05cb5d8da,"WritersStrike",143,"Key_phrases"
2799517a4e14b1f6f4e5170e107eb7bc,"rivals ink",143,"Key_phrases"
a52c33cf38215c2161f0de8e58fa0729,"disables",143,"Key_phrases"
fa2c913da4cdd0eb342104c093b1c348,"customers’",143,"Key_phrases"
bb5fa484d9ac79365b998b8d670d3d4a,"printers",143,"Key_phrases"
5de6225f82dd69b9f1cc35093e5b5d45,"rivals",143,"Key_phrases"
d70fe526d8a841a2b9eda6c2cdd07ab2,"disables customers’",143,"Key_phrases"
a50ce8f3196abd0bbf8e40781499bc94,"customers’ printers",143,"Key_phrases"
8bcb5e35bc3f5d24cf12893a8e2c7957,"Asli males bener",144,"Key_phrases"
19187ec2281dfe3ffaca7b9f879f1159,"mau scan aja",144,"Key_phrases"
73b417e3f81db5a19b157c2176593e1c,"logan login halah",144,"Key_phrases"
4d564ea8391f9da1e059e695a384cc1d,"males bener pake",144,"Key_phrases"
138a716685c908ae7214e627c88aef44,"bener pake printer",144,"Key_phrases"
12f363d192e2def13f31bca9f58f37fc,"smart appnya harus",144,"Key_phrases"
1fc94563a7d4f19cab1c0ceaf9e8bcc0,"scan aja harus",144,"Key_phrases"
f3b9c69300d0473edcc6d92eb3a6e2cc,"appnya harus konek",144,"Key_phrases"
80a227b945e71f106ffd903629e2baab,"aja harus logan",144,"Key_phrases"
c2c9ff46750340ee31d73e6e970ff4f3,"harus logan login",144,"Key_phrases"
fa9ae52ba0bc21c53958c964c3ee1d2f,"Asli males",144,"Key_phrases"
abdd48e86456c1f825b1812624c4b96e,"internet mulu",144,"Key_phrases"
c560b48f3bc7675954b1120a0c2705b5,"mau scan",144,"Key_phrases"
c6949ad3c8b6bccea0a5f9ec31162d28,"login halah",144,"Key_phrases"
efeed44679bb7c9fb22405e3f1187de5,"males bener",144,"Key_phrases"
05d74ef64817e7741bbd7558c51277c9,"bener pake",144,"Key_phrases"
f8341b36333d8a0da19a56fc61e1200a,"pake printer",144,"Key_phrases"
51dba2223f986082c9021c32e838659d,"smart appnya",144,"Key_phrases"
5e3b5dcea955bccbaf7113a8fa2d780b,"konek ke internet",144,"Key_phrases"
5d6c11a114f58fb2b669359e8fd1a1f1,"scan aja",144,"Key_phrases"
cd08a1685381b3aaf48a6e0a04c63a64,"Replying",145,"Key_phrases"
3788075f7af5028df6c523926fcb9c90,"questauthority",145,"Key_phrases"
c1fcd9b94b9e8262f3e07345a871795d,"BefishProd",146,"Key_phrases"
b0b88d56a07eb16a4e533a3e80f99e31,"Replying",146,"Key_phrases"
bd6a1b443bff00404949b7e32e2d98dc,"Inkjet Printer Litig",147,"Key_phrases"
4a691cdf988e1413abfc75e10db44860,"Printer Litig",147,"Key_phrases"
f128b1975573e77db9c20244100eb9c8,"Ten years ago",147,"Key_phrases"
044880f9f399556f48faff070141f5b4,"years ago today",147,"Key_phrases"
89a030247531256e29af37dfaa787018,"Inkjet Printer",147,"Key_phrases"
276e2dce7a0d73356668eb2ead440d15,"Class Action Fairness",147,"Key_phrases"
c2144d9da244bc94c04f083f631f6608,"Action Fairness Act",147,"Key_phrases"
0f830e611bb1155eeecff739d8ee79c3,"Ten years",147,"Key_phrases"
e288c2c01b254f45627063db3e90d32f,"ago today",147,"Key_phrases"
9a2d2f50562636da13b4734435615e41,"ccaf prevailed",147,"Key_phrases"
946eeddbd0d6116140d44e5b2a0bd99a,"years ago",147,"Key_phrases"
a2575b8ca1e1548352ac1c01324ff2ba,"Litig",147,"Key_phrases"
3975708568225427bd91e5a5f3621c01,"Class Action",147,"Key_phrases"
0ba8c956eb501b464859a84bd4dfd9e0,"Action Fairness",147,"Key_phrases"
2a72a02416ea590ca575fb26931a4670,"Fairness Act",147,"Key_phrases"
c39d2be59690a3700f3c4743514d9e15,"Inkjet",147,"Key_phrases"
cf0396910acadad96944792f114ae255,"Printer",147,"Key_phrases"
c4a4a37b4445d96ec0f45c900066f627,"Cir.",147,"Key_phrases"
7b98e805b86fe55c1a8ffd311e841c80,"Ten",147,"Key_phrases"
100b46bfcd60ce78b538518258e5f957,"today",147,"Key_phrases"
1dfd4a764992b6262b658a038eb95919,"Smart app",148,"Key_phrases"
7d75d586ef4e92b1bca41113609079a2,"app is garbage",148,"Key_phrases"
52edd898882e3b6d47566f0ec76d0f7d,"Smart",148,"Key_phrases"
a550d097322b0e8ffc6ff6d9aa3fd378,"garbage",148,"Key_phrases"
0bf8ac1b428c62ab476915ec06ce0f59,"piece of crap",148,"Key_phrases"
cf0001eddbcdbcdd94f9531ba202d864,"app",148,"Key_phrases"
5705034954e230de6613915a9c60eb17,"install a printer",148,"Key_phrases"
c2f8b7348912d3608fb7a6cb5970baab,"printer is making",148,"Key_phrases"
493a492845d7a752940a22eb1a8c3d4e,"crap",148,"Key_phrases"
248d75f7ea1d13aa7478d852f023caee,"install",148,"Key_phrases"
61e78a041f33ae9a5fcf0fa9f8c8ca22,"printer",148,"Key_phrases"
1894563abf75fcd53cd89b17816fe538,"making",148,"Key_phrases"
0c9c4460515cfcb4b7dafd2c52131fe9,"return",148,"Key_phrases"
f272c9726f40279bec9b824eff576817,"piece",148,"Key_phrases"
f228e3b51d23995938ce50e9cfcb3e87,"terrible thing",149,"Key_phrases"
85a774ba850ecba758154e9b98ad6eab,"Loss of trust",149,"Key_phrases"
01d1892631661385ca833e36728d5fce,"Loss",149,"Key_phrases"
6971046e8d00c499242ee15d1f0e8111,"company",149,"Key_phrases"
a68e0a67264fc7a8ec6eedce29f6f8b2,"trust",149,"Key_phrases"
7b7363f8a10128cd243cb8b0a0b912b2,"terrible",149,"Key_phrases"
ef6ce85e298a5ad7ae8f0d2262b85acf,"thing",149,"Key_phrases"
c657dfc7fa6ec83dc110ce159345bfdc,"trust changing",149,"Key_phrases"
4aa6b99a8fd7058c0b6601cc564250f9,"changing my router",149,"Key_phrases"
e9b254e4ae99f9733541cb63c6a0c139,"connect",149,"Key_phrases"
8e934efd9c393ed9ef9540551000ee7b,"Time",149,"Key_phrases"
4b14d50cd4087a197f7f4d3a86487e93,"printer",149,"Key_phrases"
2d5ced9a2548335799ce1d91c60ad58f,"changing",149,"Key_phrases"
6e85e2b77000021b845aa3b3318db58e,"router",149,"Key_phrases"
08a049400b372ab8c4cec0ef74472d34,"hard time setting",150,"Key_phrases"
cb0bf4235e78a476ce91cc70f45522b1,"dad account",150,"Key_phrases"
936be662ad3fbaffd3497119326fd9cf,"hard time",150,"Key_phrases"
24abe3e891c66af664a4344496055348,"time setting",150,"Key_phrases"
e4dcb08fd70bb8aa30a126a49325a0f9,"account",150,"Key_phrases"
30906071dcbb7278649a1e60f01ff8f7,"give",150,"Key_phrases"
0cf7db22c8c6867dbbcc2aefd1025c32,"hard",150,"Key_phrases"
393694ad541490cd701510eafea3bb41,"setting",150,"Key_phrases"
97c652455aa48118af6c9eaf0797007a,"printer",150,"Key_phrases"
557fbdcbc7584e8a74863958e9b14f6e,"dad",150,"Key_phrases"
f91fa8edf9419e82c0923e38a3bbefa6,"time",150,"Key_phrases"
2b87c259937fe5be2a7beb2265d075e0,"times",150,"Key_phrases"
78aaf4639bb0466b4dd8264387aeb8c3,"Unbelievable",150,"Key_phrases"
5d175b4f034e0f8b9520f85a875ec4c7,"phone",150,"Key_phrases"
d42b4b340c19d8443c797f2f15c0c705,"passed",150,"Key_phrases"
026f58c70616dc022a27dd83196e00d5,"agent",150,"Key_phrases"
59c3fd835c76615e92ca0100739ae2a9,"MFP",151,"Key_phrases"
7dd0e3a87a207e483025143d28f82b10,"Kyocera",151,"Key_phrases"
35dc1786992ddbcaf912cc2092e96359,"Canon",151,"Key_phrases"
f6edf80a0df113c19f05d783eb45d24e,"office",151,"Key_phrases"
4b18cbbbd7e8c0a5bb29c8798832ae5c,"DEX",151,"Key_phrases"
f1ac2129d922273136836ec1a37a9083,"Konica",151,"Key_phrases"
32e4f529cb9193082fd45651cc6c6979,"supplies and service",151,"Key_phrases"
8cf4a22a5bd2c071fe59c58a7978992b,"DoBusinessBetter",151,"Key_phrases"
56253f0aac3fcf832cb6df1245b9c197,"multifunction printers",151,"Key_phrases"
6304a93d37fbcacdaeb24009c99b2de9,"guaranteed supplies",151,"Key_phrases"
250b73b0648959d1d13fa3072c967be4,"service",151,"Key_phrases"
20366bc1619705b25a90a299ac69961a,"multifunction",151,"Key_phrases"
9d1c5d21565805cd33b0c3ede6cfba92,"printers",151,"Key_phrases"
27e4cd86f3865e840f13c572502c3c9c,"guaranteed",151,"Key_phrases"
730e8eb55d4d7b36cf740e4b84e33b8b,"supplies",151,"Key_phrases"
33ba540d191e7b9766cb4b20dd58d01b,"Replying",152,"Key_phrases"
d0e83bdb25191d9abd5185ffd8778db7,"questauthority",152,"Key_phrases"
b3878ecb3f0bc6d93349a0967087d9a1,"Zefwagner",153,"Key_phrases"
d9c2d90ea8aa87a7adbdd7eea96aa909,"Replying",153,"Key_phrases"
fd64737adc426cad2dd02adf45438f3d,"andersem",153,"Key_phrases"
5350496a055d4cd95fc0d37360935585,"Fair warning",154,"Key_phrases"
68d84c6e0dcea773fb4db271baa0c0d5,"usual shenanigans",154,"Key_phrases"
44eedf11898aff6ff0a1b3330e192d86,"Avoid HP printers",154,"Key_phrases"
c7655461cf2ec52f8c7f1fe8026f03f8,"Fair",154,"Key_phrases"
64fe00f222ea62ef75c71b378bd19255,"shenanigans",154,"Key_phrases"
5c55100e31a21ca69c9ba905d0158a1c,"warning",154,"Key_phrases"
666fc2a477a61e7f82984122a6c9ea97,"usual",154,"Key_phrases"
a8018bbb8bbf02665d4daa8980e4a095,"Avoid",154,"Key_phrases"
5c80e58bc9bf1aafa8fc627fcf559112,"printers",154,"Key_phrases"
8b05ff7355aa952a67f69eacf8ec3dc9,"Printers with Blue",155,"Key_phrases"
9bda355d938141a26fdd29b71749fdc8,"Blue Screen",155,"Key_phrases"
38c6a847276a0b20485e016c1e2505c6,"Beware",155,"Key_phrases"
71c636a9ba1e6940187135a3ae8c3188,"Firmware Updates",155,"Key_phrases"
35600ec3a13d7cfd7a725b8950540e0b,"Updates are Bricking",155,"Key_phrases"
b1cd7575dac7fdb0b2e8077a85eb0081,"Bricking OfficeJet",155,"Key_phrases"
297d9398b988b441a5e27c2fde4d10f2,"Errors",155,"Key_phrases"
015a8f4f2310fce4ac586b1a1bd22a98,"Printing",155,"Key_phrases"
8d8992ae77930916dbef55b92436bb71,"Ink",155,"Key_phrases"
a10f8a2f90bb9b5bb3e4874bcf1309b5,"Canon",155,"Key_phrases"
4691ac42021daaabe5501a20a681349e,"Ricoh",155,"Key_phrases"
223b514d1e7b3a161c63df871b31ab5c,"Konica",155,"Key_phrases"
008f0b2d0c13f1f20deccfad508e2e5b,"Xerox",155,"Key_phrases"
935b41f041f295a922d046e5f364d441,"Lexmark",155,"Key_phrases"
e31b1d0db99c7fcf7fc30d00eeb81bb5,"Closedloop",155,"Key_phrases"
62d0177720d8e71393ace6928862863a,"tonercartridges",155,"Key_phrases"
c8c020dfa0aa5d8bbe9987a0bf2f74ff,"Printers",155,"Key_phrases"
a304fe7058a1ae79360ac881641fd4ff,"Screen",155,"Key_phrases"
c1144025ae15a66c8716c8c63e20db10,"Firmware",155,"Key_phrases"
d6308950e2809ab8016fc636c11bec0c,"Updates",155,"Key_phrases"
03a108a2deccbab5a814a006f19fbcc7,"Upcoming Printer Firmware",156,"Key_phrases"
83062793d22bae5f6c658603fda11375,"Printer Firmware Updates",156,"Key_phrases"
a18108731a7ab2400f3e33c6aa3496a3,"Epson Warns Users",156,"Key_phrases"
0e047830a4adeea2434fe4bb70eec909,"Warns Users",156,"Key_phrases"
6bd29784739769810023da4facc4ecf4,"Users of Upcoming",156,"Key_phrases"
aef3fcb3beffe450e2ad548f587a63c7,"Upcoming Printer",156,"Key_phrases"
335febc75f36e06faf3c4c31e3c2dc4f,"Printer Firmware",156,"Key_phrases"
1b441bdb375f93c0f222df3363637242,"Firmware Updates",156,"Key_phrases"
fd1eb41643d6be0a681e22ddb92b008e,"Ink Cartridges",156,"Key_phrases"
63601ef23f51ccff921ad094f696c8d8,"Epson Warns",156,"Key_phrases"
87d782c88b9998a765d07b75225dd833,"Cartridges",156,"Key_phrases"
3fa2bebdd911d5b7b0417de2a7f09ca7,"Ink",156,"Key_phrases"
bb82dee672bd97efbec1fac74d2fc0db,"Warns",156,"Key_phrases"
054618d08796c0c79eca0fea78c33862,"Users",156,"Key_phrases"
b5c6e7316d1d78fd80021f337e297018,"Upcoming",156,"Key_phrases"
f580cf35691d53e5c257b0e0d07cc602,"Printer",156,"Key_phrases"
a722e88bfac00e1326eb24a6c72285fd,"Firmware",156,"Key_phrases"
d2f61e8439c87375fa23f0b009da0a47,"Updates",156,"Key_phrases"
8f56cd32cbb4482f4ff88a7f4f9dc7f2,"Printing",156,"Key_phrases"
28d0c473add3053093e0e759026523a9,"Canon",156,"Key_phrases"
56c847d76f66a79aa3fbaf68d9ea8aa5,"Ransomware Gang",157,"Key_phrases"
f3345f1b6227fb2d2a01a41d039de1d4,"Gang Using Printer",157,"Key_phrases"
b51a28158c11caa3e1db3b2b9e20c906,"Printer Vulnerability",157,"Key_phrases"
a19cedfb7e1fb551688883330b22ff81,"MPS to Attack",157,"Key_phrases"
8a56321eaacbeecc71cbd59470485a2b,"Attack Schools",157,"Key_phrases"
4026691a70a497c7151e127d10a7d625,"Vulnerability in PaperCut",157,"Key_phrases"
9a72da2d96d8ee53189a0d3eff2696e8,"PaperCut MPS",157,"Key_phrases"
14f20e34f2da9c498c533fc5316e22b3,"FBI",157,"Key_phrases"
a0e7f4a137e94264d40ac3b2e3e29fe5,"Ransomware",157,"Key_phrases"
53e3ea88f0da0e00fe0e13ea8f362684,"Gang",157,"Key_phrases"
4f158ca75eda1b315932ee9dbeb48650,"Printer",157,"Key_phrases"
27f3ed702a0962dab6f9d5dbf6f7d2d1,"Vulnerability",157,"Key_phrases"
34eba7619606cacfcc07236c050d3a0d,"MPS",157,"Key_phrases"
be7a0beeecaf778926519cc91ad95214,"Attack",157,"Key_phrases"
9a5b4d435121c24ad9751b5157d441d3,"Schools",157,"Key_phrases"
1e1e60031b9ba9dfef1b320740b8644a,"Printing",157,"Key_phrases"
ab5978ce5dd2ab06e05d464552fcaa7e,"Ink",157,"Key_phrases"
9265d9b7f8909749fee7d3426a960aaf,"Canon",157,"Key_phrases"
60e4f172ea47733c210aa022cc69dc10,"Ricoh",157,"Key_phrases"
b02120ee541ab89114b24b241f2f4cfc,"Konica",157,"Key_phrases"
57da5512bb9384dcd48c58b57574fd23,"printers have proven",158,"Key_phrases"
717636ff91443cce24693b2baf1c28c0,"printers",158,"Key_phrases"
e65f77fd8b020b380458dcf1f6ebf9f9,"proven",158,"Key_phrases"
5e62363808bed1b8a761294f3341c0d4,"longer",158,"Key_phrases"
5192f4e425154b03e0b5a35be992eadf,"leave any profanity",158,"Key_phrases"
8c491b2c8b2f4a2ec8af39db57bbb2ff,"shitty company",158,"Key_phrases"
d41580cb2ca93c7514c5337226f17c5d,"bad software",158,"Key_phrases"
635a81382a10f8e063c52d9749295790,"website",158,"Key_phrases"
224b29035c2f989bad608759ed4c7d48,"leave",158,"Key_phrases"
25f5a16359467278e173718bc2dce2ce,"profanity",158,"Key_phrases"
749b9e59a1e63a643a2deb0c9b48673c,"review",158,"Key_phrases"
215f523f60358675357e1517f74274c0,"platform",158,"Key_phrases"
5618ebd0b813b4d39132b4c267c89ff1,"shitty",158,"Key_phrases"
b54d6d36f9e9175bac6dee0dc8afa05f,"company",158,"Key_phrases"
ff8153733b70247bc10be46b3e457166,"bad",158,"Key_phrases"
c36bd03a64fc0b6a2378ae24b8570771,"software",158,"Key_phrases"
99aa476af16a509a27ef6c3e45f75c82,"deal",158,"Key_phrases"
4a413377982c6bc1bf60175a615464c3,"Tienes alguna duda",159,"Key_phrases"
6f10f2901f0f4fb7d23c2454fb8d3249,"alguna duda referente",159,"Key_phrases"
d66776880ecafe5cbd6ca0a999228516,"Tienes alguna",159,"Key_phrases"
61977e7f419a1700280f274ed838a56f,"alguna duda",159,"Key_phrases"
1afc11a89df70963010b0e014177b5a7,"duda referente",159,"Key_phrases"
a3f06dfa639b4d5d27e0e708641ddea9,"Tienes",159,"Key_phrases"
5d1c31dd3ddba31d9bea82528dcf5ac3,"inquietud sobre impresoras",159,"Key_phrases"
3cd9c4579f02b107a26a3a69e9227512,"ofrecer una respuesta",159,"Key_phrases"
054ad97a32683dc3bea82afb1fdbe92c,"Consulta cualquier",159,"Key_phrases"
85c6653f892de395a4c7c6b316f9bc2d,"Canon",159,"Key_phrases"
3de623f75ff981a2d2c81f11b6a3ed21,"Epson",159,"Key_phrases"
667b4086ca38710cb8caf34138f08ef5,"Samsung",159,"Key_phrases"
98bea414e3b81d97eab989500fc34f83,"podemos ofrecer una",159,"Key_phrases"
ebba9c5ef537d3bbd0bfb0fdbb7a58ac,"inquietud sobre",159,"Key_phrases"
0e876eb3e4a8a5b45de6c75506273599,"esta publicación",159,"Key_phrases"
270ec964fe3e9ffde238f39b38493be7,"seguro que podemos",159,"Key_phrases"
ce0019a1b2304c016fea036d88beda31,"una respuesta",159,"Key_phrases"
1640d8ab179b34c927fb7648e9b1ab0b,"alguna",159,"Key_phrases"
70699a4beb0164ef9f379b41ac5d1e7d,"duda",159,"Key_phrases"
64ffa830aff018b9f66c3439b11861f7,"referente",159,"Key_phrases"
9fa467fe64010e63dd8cce8e2cc2ff2e,"Replying",160,"Key_phrases"
f06bc84f9fca82de24abb3093c687017,"questauthority",160,"Key_phrases"
64a892a4c4dd5a173e971461e4a530f6,"Replying",161,"Key_phrases"
3c6803fe7ed6b6655aec621e76404ca1,"undefeatedmatt",162,"Key_phrases"
63e3973f0718ccf35a3fe8ae8cdfcf6a,"Replying",162,"Key_phrases"
fa6179aa6f03976ad62eb66aa15db830,"FlorenceOfLabia",162,"Key_phrases"
c6a0bfa9fe5123a28d44b9d3c01438b1,"LaserJet Pro",163,"Key_phrases"
8f7ddd0d6b8ea7f9a827047ad439961a,"versatile device",163,"Key_phrases"
47446e03dcb6466e42928469d90d1f27,"multi-function printer",163,"Key_phrases"
575af2c50c86f04aea32c0aba23a8314,"printer that combines",163,"Key_phrases"
147a5450db67bc8ec903c1597989527b,"faxing capabilities",163,"Key_phrases"
8099f945a3e0f2d8bd966258a945e21f,"compact and versatile",163,"Key_phrases"
a9b6111fe91751fbe7ebcb85beaaacb3,"scanning",163,"Key_phrases"
225f13d1ce7dadfed5c0d5795c21be14,"copying",163,"Key_phrases"
3d9d7575dee1b6f205ec799b2ac7ae2a,"Pro",163,"Key_phrases"
7bf6ab5e11b0fdf8d776ddee8426e278,"combines printing",163,"Key_phrases"
9e89f2ea426acdaabe6aae34634bba23,"device",163,"Key_phrases"
d93156540e9135efbfe9fb31664c3afa,"laser printing technology",163,"Key_phrases"
f0de53975d1a12c5032e32d96b229a39,"printing",163,"Key_phrases"
db1cb4c6c4d1f56a42877fed929a3d10,"sharp text",163,"Key_phrases"
562c6ec89fde343c91770776531ced85,"LaserJet",163,"Key_phrases"
1a96319fca52d731981d3cb45c8d49c2,"multi-function",163,"Key_phrases"
1295c72a995ed9051964b26748f09bb4,"printer",163,"Key_phrases"
487fccf6ac3f93c817ce67c0f9b8fe02,"combines",163,"Key_phrases"
